nama_label,label,image_path,bounding_box,status
cheese,1,valid/images/humer_klein_1024x1024.rf.213bcf480a48b29416ac936c2435e65b.jpg,"[182, 205, 643, 479]",1
cheese,1,valid/images/k-c3-a4se-cheese-1972744_1920-pixabay_JPEG.rf.3853c6bcde487f2e3166e559527ab62a.jpg,"[0, 2, 1919, 1439]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[10, 190, 123, 647]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[124, 100, 222, 621]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[224, 154, 303, 665]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[304, 50, 430, 798]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[410, 206, 507, 798]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[506, 126, 635, 798]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[630, 130, 708, 486]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[690, 46, 802, 643]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[802, 44, 925, 756]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[904, 202, 1006, 631]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[981, 206, 1082, 620]",1
carrot,0,valid/images/-8_jpg.rf.8787547a85dc9f20fe57f043cf93f97b.jpg,"[1084, 98, 1199, 798]",1
tomato,8,valid/images/-11_jpg.rf.df918ff9708e5fb47ac62d3f7032bf78.jpg,"[183, 295, 439, 534]",1
tomato,8,valid/images/-11_jpg.rf.df918ff9708e5fb47ac62d3f7032bf78.jpg,"[120, 110, 338, 343]",1
tomato,8,valid/images/-11_jpg.rf.df918ff9708e5fb47ac62d3f7032bf78.jpg,"[328, 87, 592, 351]",1
tomato,8,valid/images/-11_jpg.rf.df918ff9708e5fb47ac62d3f7032bf78.jpg,"[438, 282, 707, 555]",1
tomato,8,valid/images/-11_jpg.rf.df918ff9708e5fb47ac62d3f7032bf78.jpg,"[593, 88, 833, 338]",1
milk,5,valid/images/-79_jpg.rf.8cdd6a7b06ab29f9dc677e621d73ed85.jpg,"[51, 101, 211, 511]",1
potato,6,valid/images/-14_jpg.rf.01e03126e9f9eb40f74a057d0f7b3d96.jpg,"[734, 384, 1102, 692]",1
potato,6,valid/images/-14_jpg.rf.01e03126e9f9eb40f74a057d0f7b3d96.jpg,"[417, 410, 707, 680]",1
potato,6,valid/images/-14_jpg.rf.01e03126e9f9eb40f74a057d0f7b3d96.jpg,"[121, 351, 423, 662]",1
potato,6,valid/images/-14_jpg.rf.01e03126e9f9eb40f74a057d0f7b3d96.jpg,"[441, 163, 750, 407]",1
potato,6,valid/images/-14_jpg.rf.01e03126e9f9eb40f74a057d0f7b3d96.jpg,"[686, 260, 964, 449]",1
carrot,0,valid/images/729162874_144441_mp4-0042_jpg.rf.5a79a3525468dab40856be67899bbe22.jpg,"[25, 124, 178, 640]",1
milk,5,valid/images/420182391_1457253538159281_6030019376242561515_n_jpg.rf.f42f5212bb6cd5a70a2a76f4c5679f82.jpg,"[48, 24, 115, 179]",1
potato,6,valid/images/naver_0139_jpg.rf.45abeb1a00ce7268b01f66a5f432371a.jpg,"[20, 93, 320, 479]",1
potato,6,valid/images/naver_0139_jpg.rf.45abeb1a00ce7268b01f66a5f432371a.jpg,"[287, 131, 571, 544]",1
tomato,8,valid/images/006_jpg.rf.306c5fd9438d76f70966198afa325706.jpg,"[634, 204, 1298, 871]",1
eggplant,4,valid/images/istockphoto-1148070539-612x612_jpg.rf.d3d3b9cebef96216b79db57f6b0c4c0f.jpg,"[26, 96, 615, 540]",1
carrot,0,valid/images/-40_jpg.rf.df062b39e6dc705d716ee4d7a647df9d.jpg,"[370, 100, 534, 651]",1
carrot,0,valid/images/-40_jpg.rf.df062b39e6dc705d716ee4d7a647df9d.jpg,"[215, 162, 397, 576]",1
carrot,0,valid/images/-40_jpg.rf.df062b39e6dc705d716ee4d7a647df9d.jpg,"[138, 198, 321, 630]",1
carrot,0,valid/images/-40_jpg.rf.df062b39e6dc705d716ee4d7a647df9d.jpg,"[72, 217, 175, 634]",1
cucumber,2,valid/images/-_-1-_jpeg.rf.cc673c2dbdd6ac1ee6c4f8b869173353.jpg,"[109, 34, 585, 354]",1
tomato,8,valid/images/images-10-_augmented_3_jpg.rf.e08b2a597c4b1e27c945d5b28c1c2794.jpg,"[84, 36, 196, 149]",1
cheese,1,valid/images/-99_jpg.rf.5890b7e651ccc1f53b2aa8b191337b26.jpg,"[45, 8, 230, 170]",1
milk,5,valid/images/-46_jpg.rf.9d3763106562061c9508aa53e8332ce7.jpg,"[228, 72, 442, 615]",1
egg,3,valid/images/-98_jpg.rf.4cd6c9f060637cec020c83b754dcfeb8.jpg,"[77, 218, 348, 509]",1
egg,3,valid/images/-98_jpg.rf.4cd6c9f060637cec020c83b754dcfeb8.jpg,"[349, 177, 592, 462]",1
egg,3,valid/images/-98_jpg.rf.4cd6c9f060637cec020c83b754dcfeb8.jpg,"[556, 242, 832, 508]",1
eggplant,4,valid/images/244_jpg.rf.938ea1ae743bf6c7a19292944923bf4a.jpg,"[29, 78, 193, 155]",1
carrot,0,valid/images/-2_jpg.rf.11d616ab782a41df2350ac229c88c3ca.jpg,"[135, 255, 441, 551]",1
carrot,0,valid/images/-2_jpg.rf.11d616ab782a41df2350ac229c88c3ca.jpg,"[83, 223, 379, 429]",1
carrot,0,valid/images/-2_jpg.rf.11d616ab782a41df2350ac229c88c3ca.jpg,"[55, 175, 306, 385]",1
carrot,0,valid/images/-2_jpg.rf.11d616ab782a41df2350ac229c88c3ca.jpg,"[8, 135, 311, 333]",1
milk,5,valid/images/-134_jpeg.rf.6839dd2deabcd6cc9f32267e50b47262.jpg,"[208, 8, 495, 799]",1
carrot,0,valid/images/Image_42_jpg.rf.a925b8bbcbc3a10345bd10f8ce99e7a7.jpg,"[447, 402, 510, 825]",1
eggplant,4,valid/images/images-56-_jpg.rf.acbf2f48b559050f6fd0167ef6d0e708.jpg,"[109, 0, 200, 176]",1
eggplant,4,valid/images/images-56-_jpg.rf.acbf2f48b559050f6fd0167ef6d0e708.jpg,"[95, 0, 268, 150]",1
potato,6,valid/images/-41_jpg.rf.58f08217195e61fee346dc97dd381514.jpg,"[371, 170, 486, 293]",1
potato,6,valid/images/-41_jpg.rf.58f08217195e61fee346dc97dd381514.jpg,"[424, 97, 556, 213]",1
egg,3,valid/images/-41_jpg.rf.58f08217195e61fee346dc97dd381514.jpg,"[576, 198, 669, 299]",1
egg,3,valid/images/-41_jpg.rf.58f08217195e61fee346dc97dd381514.jpg,"[666, 167, 749, 266]",1
sausage,7,valid/images/-41_jpg.rf.58f08217195e61fee346dc97dd381514.jpg,"[203, 367, 370, 542]",1
cucumber,2,valid/images/-41_jpg.rf.58f08217195e61fee346dc97dd381514.jpg,"[427, 361, 518, 508]",1
cucumber,2,valid/images/-41_jpg.rf.58f08217195e61fee346dc97dd381514.jpg,"[516, 357, 601, 518]",1
cucumber,2,valid/images/-41_jpg.rf.58f08217195e61fee346dc97dd381514.jpg,"[471, 358, 552, 516]",1
carrot,0,valid/images/-41_jpg.rf.58f08217195e61fee346dc97dd381514.jpg,"[284, 63, 472, 265]",1
tomato,8,valid/images/images-19-_augmented_1_jpg.rf.6adcd146661492a646b72b0959ab075c.jpg,"[108, 60, 180, 136]",1
egg,3,valid/images/-50_jpg.rf.16bf7c7d7cc6db81e69624a29cd5378f.jpg,"[154, 241, 427, 458]",1
egg,3,valid/images/-50_jpg.rf.16bf7c7d7cc6db81e69624a29cd5378f.jpg,"[336, 106, 570, 361]",1
egg,3,valid/images/-50_jpg.rf.16bf7c7d7cc6db81e69624a29cd5378f.jpg,"[70, 88, 330, 295]",1
eggplant,4,valid/images/20230310_143640_jpg.rf.d5a3c1cab8063a3949dbd2ef2a88ea38.jpg,"[157, 238, 300, 608]",1
potato,6,valid/images/-24_jpg.rf.e774e223a92dd0c330f0efc5a2d957e0.jpg,"[53, 36, 1227, 669]",1
tomato,8,valid/images/download-7-_augmented_3_jpg.rf.6c4ed0a7fa398fb0729d077643d21c28.jpg,"[79, 24, 201, 143]",1
cheese,1,valid/images/15416584a5cdf808_jpg.rf.9f2ea112c38300f9ccc89964f24c51d2.jpg,"[190, 89, 504, 386]",1
cheese,1,valid/images/15416584a5cdf808_jpg.rf.9f2ea112c38300f9ccc89964f24c51d2.jpg,"[256, 328, 592, 671]",1
cheese,1,valid/images/15416584a5cdf808_jpg.rf.9f2ea112c38300f9ccc89964f24c51d2.jpg,"[486, 23, 752, 257]",1
cheese,1,valid/images/15416584a5cdf808_jpg.rf.9f2ea112c38300f9ccc89964f24c51d2.jpg,"[517, 263, 844, 588]",1
milk,5,valid/images/-36_jpg.rf.5607f5ae3097b5333dfee621e909c87b.jpg,"[210, 7, 425, 628]",1
potato,6,valid/images/35_jpg.rf.72574a658b455273ac970da4adb3c037.jpg,"[122, 124, 495, 493]",1
tomato,8,valid/images/-29_jpg.rf.1ee6a898afc1228fcf7a3cdd07174fce.jpg,"[124, 422, 481, 747]",1
tomato,8,valid/images/-29_jpg.rf.1ee6a898afc1228fcf7a3cdd07174fce.jpg,"[472, 372, 835, 727]",1
tomato,8,valid/images/-29_jpg.rf.1ee6a898afc1228fcf7a3cdd07174fce.jpg,"[102, 48, 437, 383]",1
tomato,8,valid/images/-29_jpg.rf.1ee6a898afc1228fcf7a3cdd07174fce.jpg,"[462, 50, 811, 375]",1
milk,5,valid/images/-81_jpg.rf.1be7edcae1ab4013554001da2215bdba.jpg,"[170, 124, 514, 1096]",1
milk,5,valid/images/-81_jpg.rf.1be7edcae1ab4013554001da2215bdba.jpg,"[881, 124, 1222, 1098]",1
tomato,8,valid/images/images-19-_augmented_2_jpg.rf.517342c88be6347481739f3e72e174a3.jpg,"[108, 54, 181, 129]",1
egg,3,valid/images/-16_jpg.rf.0ba58ae66d18e8eaf94e5de91233098c.jpg,"[90, 157, 452, 521]",1
egg,3,valid/images/-16_jpg.rf.0ba58ae66d18e8eaf94e5de91233098c.jpg,"[453, 41, 783, 430]",1
eggplant,4,valid/images/IMG_0770_JPG.rf.c64f2d0f926113e3429db5eb9182fcab.jpg,"[1273, 858, 2146, 1920]",1
cheese,1,valid/images/-14_jpg.rf.0e221db1cc9ecd79e3ef794775cb9406.jpg,"[76, 1, 289, 143]",1
tomato,8,valid/images/healthy-487-_jpg.rf.fe69dae3210ad22d74554896057bbe1d.jpg,"[158, 139, 361, 380]",1
eggplant,4,valid/images/20230310_140125_jpg.rf.6a6b15d2895b0ca631a5424c2fc049fa.jpg,"[124, 111, 323, 608]",1
potato,6,valid/images/naver_0005_jpg.rf.31e3afd291d4107425728fb17c0186de.jpg,"[304, 106, 578, 414]",1
potato,6,valid/images/naver_0005_jpg.rf.31e3afd291d4107425728fb17c0186de.jpg,"[195, 264, 444, 476]",1
potato,6,valid/images/naver_0005_jpg.rf.31e3afd291d4107425728fb17c0186de.jpg,"[75, 206, 352, 423]",1
sausage,7,valid/images/57567567_jpg.rf.bbd7325a74d94081f47e2c519a06620d.jpg,"[284, 151, 805, 561]",1
sausage,7,valid/images/57567567_jpg.rf.bbd7325a74d94081f47e2c519a06620d.jpg,"[96, 50, 660, 424]",1
potato,6,valid/images/-7_jpg.rf.5e3b0bcc1a2efef50190accf7c7bb466.jpg,"[153, 17, 437, 295]",1
potato,6,valid/images/-7_jpg.rf.5e3b0bcc1a2efef50190accf7c7bb466.jpg,"[33, 281, 504, 579]",1
potato,6,valid/images/-7_jpg.rf.5e3b0bcc1a2efef50190accf7c7bb466.jpg,"[639, 60, 991, 332]",1
potato,6,valid/images/-7_jpg.rf.5e3b0bcc1a2efef50190accf7c7bb466.jpg,"[522, 265, 938, 571]",1
potato,6,valid/images/-7_jpg.rf.5e3b0bcc1a2efef50190accf7c7bb466.jpg,"[429, 24, 653, 359]",1
tomato,8,valid/images/images-11-_augmented_1_jpg.rf.9979c92c21592d83c6bf0e39e6b49493.jpg,"[68, 39, 196, 175]",1
egg,3,valid/images/-80_jpg.rf.7fb9a3113ec5e7f2d30de7ef493dfcbd.jpg,"[170, 58, 726, 829]",1
tomato,8,valid/images/images-17-_augmented_2_jpg.rf.8e2fad535c8a8e03286d16a2cd9e7aea.jpg,"[80, 33, 188, 147]",1
milk,5,valid/images/-1_jpg.rf.35eccf62eb318c5913d81f746c2b2e8c.jpg,"[43, 88, 176, 444]",1
milk,5,valid/images/-1_jpg.rf.35eccf62eb318c5913d81f746c2b2e8c.jpg,"[170, 90, 302, 432]",1
milk,5,valid/images/-1_jpg.rf.35eccf62eb318c5913d81f746c2b2e8c.jpg,"[298, 74, 418, 416]",1
milk,5,valid/images/-1_jpg.rf.35eccf62eb318c5913d81f746c2b2e8c.jpg,"[417, 66, 528, 417]",1
milk,5,valid/images/-1_jpg.rf.35eccf62eb318c5913d81f746c2b2e8c.jpg,"[526, 67, 641, 416]",1
milk,5,valid/images/-1_jpg.rf.35eccf62eb318c5913d81f746c2b2e8c.jpg,"[634, 50, 763, 426]",1
milk,5,valid/images/-1_jpg.rf.35eccf62eb318c5913d81f746c2b2e8c.jpg,"[758, 81, 892, 449]",1
cucumber,2,valid/images/detection_1686633592638_jpg.rf.659349fccbfd2db9cb0ded59289e5c20.jpg,"[75, 101, 512, 211]",1
tomato,8,valid/images/-5_jpg.rf.6374729221c3ccaacd650a5556ca0f2c.jpg,"[137, 120, 617, 592]",1
tomato,8,valid/images/-5_jpg.rf.6374729221c3ccaacd650a5556ca0f2c.jpg,"[608, 62, 933, 487]",1
cucumber,2,valid/images/-19_jpg.rf.168d495a06e3fc07bfdab60c624b710b.jpg,"[3, 36, 179, 504]",1
cucumber,2,valid/images/-19_jpg.rf.168d495a06e3fc07bfdab60c624b710b.jpg,"[182, 40, 337, 519]",1
cucumber,2,valid/images/-19_jpg.rf.168d495a06e3fc07bfdab60c624b710b.jpg,"[313, 12, 466, 517]",1
cucumber,2,valid/images/-19_jpg.rf.168d495a06e3fc07bfdab60c624b710b.jpg,"[450, 40, 597, 514]",1
cucumber,2,valid/images/-19_jpg.rf.168d495a06e3fc07bfdab60c624b710b.jpg,"[593, 69, 735, 476]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[266, 379, 444, 506]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[190, 263, 346, 378]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[124, 91, 271, 217]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[76, 329, 264, 444]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[61, 157, 273, 272]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[432, 419, 542, 504]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[338, 467, 463, 587]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[385, 335, 510, 437]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[303, 309, 418, 408]",1
potato,6,valid/images/-10_jpg.rf.7855a728214003154eda2f6a12b27be2.jpg,"[64, 247, 214, 350]",1
carrot,0,valid/images/0190_jpg.rf.c3a22a1e96f630bafb5ddad94289f64e.jpg,"[75, 84, 178, 157]",1
eggplant,4,valid/images/globe-eggplant-56a5b5353df78cf772897ba2_jpg.rf.6d469450a05122fb999460dab5ccc9cb.jpg,"[67, 44, 1004, 921]",1
tomato,8,valid/images/WhatsApp-Image-2023-01-30-at-11-36-22-AM-9-_jpeg.rf.9719308f61a1ce156dac1571cf84c928.jpg,"[58, 16, 152, 109]",1
tomato,8,valid/images/WhatsApp-Image-2023-01-30-at-11-36-22-AM-9-_jpeg.rf.9719308f61a1ce156dac1571cf84c928.jpg,"[52, 85, 121, 137]",1
tomato,8,valid/images/WhatsApp-Image-2023-01-30-at-11-36-22-AM-9-_jpeg.rf.9719308f61a1ce156dac1571cf84c928.jpg,"[76, 108, 164, 154]",1
tomato,8,valid/images/WhatsApp-Image-2023-01-30-at-11-36-22-AM-9-_jpeg.rf.9719308f61a1ce156dac1571cf84c928.jpg,"[82, 139, 172, 202]",1
egg,3,valid/images/-1_jpg.rf.2c33874ff8a26744fcddedbf9d5e4d67.jpg,"[192, 30, 842, 848]",1
sausage,7,valid/images/77777_jpg.rf.37cee21bfc8e335476e648b98629c9e7.jpg,"[80, 79, 783, 544]",1
potato,6,valid/images/-10_jpg.rf.0cbde3f11b6a7a4f4fde425ad1a3b603.jpg,"[233, 225, 618, 525]",1
potato,6,valid/images/-10_jpg.rf.0cbde3f11b6a7a4f4fde425ad1a3b603.jpg,"[509, 178, 857, 496]",1
potato,6,valid/images/-10_jpg.rf.0cbde3f11b6a7a4f4fde425ad1a3b603.jpg,"[126, 151, 511, 475]",1
sausage,7,valid/images/-9_jpg.rf.4f2cdc36449315ead3b56961c8e08ad9.jpg,"[148, 341, 513, 491]",1
sausage,7,valid/images/-9_jpg.rf.4f2cdc36449315ead3b56961c8e08ad9.jpg,"[475, 109, 752, 388]",1
sausage,7,valid/images/-9_jpg.rf.4f2cdc36449315ead3b56961c8e08ad9.jpg,"[26, 46, 609, 320]",1
eggplant,4,valid/images/384_jpg.rf.f3710690ab3f2b1ec53bd42f46432ad6.jpg,"[92, 75, 165, 207]",1
eggplant,4,valid/images/384_jpg.rf.f3710690ab3f2b1ec53bd42f46432ad6.jpg,"[157, 57, 220, 208]",1
eggplant,4,valid/images/384_jpg.rf.f3710690ab3f2b1ec53bd42f46432ad6.jpg,"[215, 48, 277, 216]",1
sausage,7,valid/images/orig_jpg.rf.7521dc93a99c86bc5d39bd2639805b8f.jpg,"[692, 198, 2142, 849]",1
sausage,7,valid/images/orig_jpg.rf.7521dc93a99c86bc5d39bd2639805b8f.jpg,"[1488, 899, 1862, 1467]",1
sausage,7,valid/images/orig_jpg.rf.7521dc93a99c86bc5d39bd2639805b8f.jpg,"[1749, 885, 2176, 1457]",1
sausage,7,valid/images/orig_jpg.rf.7521dc93a99c86bc5d39bd2639805b8f.jpg,"[1942, 806, 2436, 1317]",1
tomato,8,valid/images/IMG_20250103_162405_4_jpg.rf.43e1e90124589975d7fb46e2cae2cb27.jpg,"[942, 1263, 3479, 2522]",1
carrot,0,valid/images/-12_jpg.rf.3fb6f96213ddd6764bf770a685f932e2.jpg,"[147, 221, 491, 374]",1
carrot,0,valid/images/-12_jpg.rf.3fb6f96213ddd6764bf770a685f932e2.jpg,"[184, 387, 513, 482]",1
carrot,0,valid/images/-12_jpg.rf.3fb6f96213ddd6764bf770a685f932e2.jpg,"[150, 310, 494, 428]",1
carrot,0,valid/images/-12_jpg.rf.3fb6f96213ddd6764bf770a685f932e2.jpg,"[181, 133, 400, 322]",1
cucumber,2,valid/images/-31_jpg.rf.523848d9e64bb90d750a657c5df4ffe7.jpg,"[63, 0, 347, 684]",1
cucumber,2,valid/images/-31_jpg.rf.523848d9e64bb90d750a657c5df4ffe7.jpg,"[350, 220, 656, 891]",1
cucumber,2,valid/images/-31_jpg.rf.523848d9e64bb90d750a657c5df4ffe7.jpg,"[776, 70, 1071, 794]",1
eggplant,4,valid/images/IMG_9253_jpg.rf.2f60cafa47c1444b7dc01685632f3023.jpg,"[51, 53, 214, 457]",1
tomato,8,valid/images/images-21-_augmented_2_jpg.rf.955f73230333dbe9a167d30db34bfb3e.jpg,"[37, 0, 223, 188]",1
cucumber,2,valid/images/0088_png.rf.103f2c01db50bf2e37117864a60606ca.jpg,"[93, 12, 130, 210]",1
cheese,1,valid/images/-37_jpg.rf.97ba99abfdb6b34b306290dfacd613ea.jpg,"[47, 0, 240, 181]",1
cucumber,2,valid/images/0068_png.rf.c2642691b55ec11ebced54f2a4d1be24.jpg,"[1409, 900, 1930, 1420]",1
cucumber,2,valid/images/0068_png.rf.c2642691b55ec11ebced54f2a4d1be24.jpg,"[1350, 1650, 1890, 2130]",1
cucumber,2,valid/images/0068_png.rf.c2642691b55ec11ebced54f2a4d1be24.jpg,"[1320, 2330, 1890, 2860]",1
cucumber,2,valid/images/0068_png.rf.c2642691b55ec11ebced54f2a4d1be24.jpg,"[1290, 2990, 1880, 3530]",1
cucumber,2,valid/images/0068_png.rf.c2642691b55ec11ebced54f2a4d1be24.jpg,"[1360, 3690, 1860, 4220]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[26, 362, 154, 488]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[156, 364, 280, 489]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[275, 360, 402, 488]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[406, 365, 519, 482]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[521, 362, 629, 478]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[635, 360, 756, 479]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[55, 275, 168, 371]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[175, 270, 283, 367]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[285, 275, 394, 362]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[397, 268, 503, 363]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[510, 272, 614, 358]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[617, 265, 736, 364]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[80, 193, 182, 272]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[183, 197, 287, 278]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[292, 191, 390, 275]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[398, 186, 502, 275]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[502, 191, 595, 273]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[600, 185, 704, 268]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[585, 115, 684, 191]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[495, 125, 585, 196]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[396, 115, 491, 188]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[295, 124, 389, 193]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[202, 129, 290, 196]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[107, 117, 200, 196]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[120, 58, 208, 128]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[210, 62, 296, 132]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[300, 63, 390, 127]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[395, 65, 481, 122]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[485, 65, 572, 124]",1
egg,3,valid/images/-73_jpg.rf.e15064331ea6e534839e16303e588779.jpg,"[568, 55, 659, 121]",1
eggplant,4,valid/images/images-59-_jpg.rf.363c591a38dcb1c5920a76137786af57.jpg,"[55, 25, 180, 181]",1
eggplant,4,valid/images/images-59-_jpg.rf.363c591a38dcb1c5920a76137786af57.jpg,"[116, 53, 162, 206]",1
eggplant,4,valid/images/images-59-_jpg.rf.363c591a38dcb1c5920a76137786af57.jpg,"[160, 42, 207, 195]",1
eggplant,4,valid/images/images-59-_jpg.rf.363c591a38dcb1c5920a76137786af57.jpg,"[15, 29, 50, 186]",1
eggplant,4,valid/images/images-59-_jpg.rf.363c591a38dcb1c5920a76137786af57.jpg,"[45, 17, 69, 157]",1
potato,6,valid/images/naver_0007_jpg.rf.02c51ee526f1ceba1dbb0490571dfa68.jpg,"[65, 67, 327, 415]",1
potato,6,valid/images/naver_0007_jpg.rf.02c51ee526f1ceba1dbb0490571dfa68.jpg,"[309, 200, 519, 552]",1
milk,5,valid/images/-80_jpg.rf.c15efb6d3ed4cb599fb745c509c3861a.jpg,"[230, 12, 465, 685]",1
cucumber,2,valid/images/0098_png.rf.03f3472c84003d64978c9941308dac5f.jpg,"[548, 753, 804, 1258]",1
cucumber,2,valid/images/0098_png.rf.03f3472c84003d64978c9941308dac5f.jpg,"[0, 768, 469, 1240]",1
cucumber,2,valid/images/0098_png.rf.03f3472c84003d64978c9941308dac5f.jpg,"[190, 772, 720, 1278]",1
tomato,8,valid/images/0098_png.rf.03f3472c84003d64978c9941308dac5f.jpg,"[385, 450, 688, 752]",1
tomato,8,valid/images/0098_png.rf.03f3472c84003d64978c9941308dac5f.jpg,"[170, 662, 482, 856]",1
tomato,8,valid/images/0098_png.rf.03f3472c84003d64978c9941308dac5f.jpg,"[77, 398, 346, 636]",1
cheese,1,valid/images/-35_jpg.rf.d2f689db9dca185741a4542f9be858e1.jpg,"[186, 248, 437, 392]",1
cheese,1,valid/images/-35_jpg.rf.d2f689db9dca185741a4542f9be858e1.jpg,"[138, 127, 304, 269]",1
tomato,8,valid/images/-35_jpg.rf.d2f689db9dca185741a4542f9be858e1.jpg,"[1, 330, 74, 394]",1
cheese,1,valid/images/-35_jpg.rf.d2f689db9dca185741a4542f9be858e1.jpg,"[0, 401, 119, 515]",1
tomato,8,valid/images/-35_jpg.rf.d2f689db9dca185741a4542f9be858e1.jpg,"[330, 74, 391, 129]",1
milk,5,valid/images/-53_jpg.rf.9ca04e5aa4ea2d0692bdab13e846d2e1.jpg,"[88, 1, 257, 520]",1
tomato,8,valid/images/IMG_20250103_162405_16_jpg.rf.230717485e214b62854c4adf2f8dfa9d.jpg,"[945, 1136, 3318, 2285]",1
potato,6,valid/images/naver_0201_jpg.rf.597e498f3c7c29b973e6035f002d7527.jpg,"[1, 0, 379, 304]",1
potato,6,valid/images/naver_0201_jpg.rf.597e498f3c7c29b973e6035f002d7527.jpg,"[314, 158, 640, 542]",1
potato,6,valid/images/naver_0201_jpg.rf.597e498f3c7c29b973e6035f002d7527.jpg,"[0, 303, 340, 640]",1
eggplant,4,valid/images/20230220_093920_jpg.rf.7df4981579e87a4ebaba4cad1c7a2adf.jpg,"[210, 2, 404, 525]",1
eggplant,4,valid/images/189_jpg.rf.ed8606340cb596ba28b8467ba0140a69.jpg,"[67, 2, 160, 221]",1
eggplant,4,valid/images/IMG_0778_JPG.rf.61a267d6577b990a70794e4ec8632812.jpg,"[655, 354, 1875, 2015]",1
